% Model:              P1_2_Durchflussmessung_3D_o_Strömung_Albertin_Schegg.mph
% Version:            COMSOL 6.2.0.290
% Date:               Dec 8 2024, 23:47
% Table:              Accumulated Probe Table 2 - 
% Material Switch 1 index                         v_Wasser (m/s)                                    Temperature (degC), Sensor_1_Aluminium            Temperature (degC), Sensor_2_Aluminium            Temperature (degC), Sensor_1_Glas                 Temperature (degC), Sensor_2_Glas
1                                                 0.97                                              20.00958921594717                                 20.219325590664376                                20.00958921594717                                 20.219325590664376
1                                                 0.98                                              20.00937232391823                                 20.21785792593466                                 20.00937232391823                                 20.21785792593466
1                                                 0.99                                              20.00916156973713                                 20.21641820817679                                 20.00916156973713                                 20.21641820817679
1                                                 1                                                 20.008956677743956                                20.215005688069258                                20.008956677743956                                20.215005688069258
2                                                 0.1                                               20.00000000682978                                 21.728690991041752                                20.00000000682978                                 21.728690991041752
2                                                 0.11                                              20.000000004697924                                21.570482524625987                                20.000000004697924                                21.570482524625987
2                                                 0.12000000000000001                               20.00000000334165                                 21.44384686809258                                 20.00000000334165                                 21.44384686809258
2                                                 0.13                                              20.000000002446367                                21.344033711687135                                20.000000002446367                                21.344033711687135
2                                                 0.14                                              20.000000001836952                                21.26190904919822                                 20.000000001836952                                21.26190904919822
2                                                 0.15000000000000002                               20.00000000141202                                 21.19271184211472                                 20.00000000141202                                 21.19271184211472
2                                                 0.16                                              20.000000001108415                                21.13270100424686                                 20.000000001108415                                21.13270100424686
2                                                 0.17                                              20.000000000886057                                21.079563248750958                                20.000000000886057                                21.079563248750958
2                                                 0.18                                              20.00000000072003                                 21.0319962810398                                  20.00000000072003                                 21.0319962810398
2                                                 0.19                                              20.00000000059403                                 20.98912296981483                                 20.00000000059403                                 20.98912296981483
2                                                 0.2                                               20.000000000496403                                20.950295055612234                                20.000000000496403                                20.950295055612234
2                                                 0.21000000000000002                               20.000000000419682                                20.915024115181332                                20.000000000419682                                20.915024115181332
2                                                 0.22                                              20.000000000358654                                20.88286235937663                                 20.000000000358654                                20.88286235937663
2                                                 0.23                                              20.000000000309615                                20.85340872291146                                 20.000000000309615                                20.85340872291146
2                                                 0.24000000000000002                               20.000000000269463                                20.82635334504204                                 20.000000000269463                                20.82635334504204
2                                                 0.25                                              20.000000000236536                                20.801387671753243                                20.000000000236536                                20.801387671753243
2                                                 0.26                                              20.000000000209077                                20.77826697054271                                 20.000000000209077                                20.77826697054271
2                                                 0.27                                              20.000000000186045                                20.756790954979483                                20.000000000186045                                20.756790954979483
2                                                 0.28                                              20.00000000016646                                 20.736794469363623                                20.00000000016646                                 20.736794469363623
2                                                 0.29000000000000004                               20.00000000014987                                 20.71813961331597                                 20.00000000014987                                 20.71813961331597
2                                                 0.30000000000000004                               20.000000000135692                                20.7006721516909                                  20.000000000135692                                20.7006721516909
2                                                 0.31                                              20.00000000012333                                 20.684266636915                                   20.00000000012333                                 20.684266636915
2                                                 0.32                                              20.00000000011268                                 20.66882936696799                                 20.00000000011268                                 20.66882936696799
2                                                 0.33                                              20.000000000103253                                20.654267743473355                                20.000000000103253                                20.654267743473355
2                                                 0.33999999999999997                               20.000000000095                                   20.640504730712813                                20.000000000095                                   20.640504730712813
2                                                 0.35                                              20.000000000087834                                20.62748024080366                                 20.000000000087834                                20.62748024080366
2                                                 0.36                                              20.000000000081542                                20.61514343924095                                 20.000000000081542                                20.61514343924095
2                                                 0.37                                              20.000000000075875                                20.603431117868837                                20.000000000075875                                20.603431117868837
2                                                 0.38                                              20.000000000070763                                20.59229233551119                                 20.000000000070763                                20.59229233551119
2                                                 0.39                                              20.000000000066205                                20.581683929002477                                20.000000000066205                                20.581683929002477
2                                                 0.4                                               20.000000000062037                                20.571572042668656                                20.000000000062037                                20.571572042668656
2                                                 0.41000000000000003                               20.000000000058396                                20.561932614117296                                20.000000000058396                                20.561932614117296
2                                                 0.42000000000000004                               20.000000000054985                                20.55274672473709                                 20.000000000054985                                20.55274672473709
2                                                 0.43000000000000005                               20.000000000051827                                20.543975180705058                                20.000000000051827                                20.543975180705058
2                                                 0.44000000000000006                               20.000000000049024                                20.535593754103626                                20.000000000049024                                20.535593754103626
2                                                 0.45000000000000007                               20.000000000046388                                20.52757412698768                                 20.000000000046388                                20.52757412698768
